"placeID","環境","食物","服務","停留時間","總體評價","解釋"
ChIJ94tCaHqpQjQRCdzK-ozNhC8,none,none,none,90,9.0,客人素質高，場地乾淨舒適，禁菸環境非常好，設備也讚，服務親切且優秀，廚房熱炒好吃，音響效果不錯，場內禁煙讓人愉快歡唱，整體推薦度高。
ChIJ94TCB_ivQjQRcdtMZgi2P8s,none,none,none,60,6.5,魔力屋生活館的商品種類繁多，價格實惠，適合購買文具、日用品等。店內整潔，但部分店員服務態度有待加強。適合快速購物，但不建議長時間停留。
ChIJ94zbeC0daDQRttsQUpa7URM,5.0,3.0,8.0,30,5.33,環境一般般，食物品質普通，服務態度親切但食物品質有待提升。
ChIJ94z_6eupQjQRFZJ3bg54oxc,none,none,none,30,6.5,這個小公園適合運動和散步，但設施有限，且有蚊子問題。
ChIJ950UiHuvQjQRHOG_Zq54GfQ,9.0,9.5,8.5,90,9.0,環境舒適，餐廳氣氛佳，食物出色且美味，服務態度親切且專業，整體體驗非常令人滿意。
ChIJ958MaLmpQjQRZfxjtZE1Xqc,none,none,none,90,6.5,健身房環境整潔，器材齊全，但部分設施老舊，服務人員態度良好，價格較為合理。
ChIJ95B1sgupQjQRrDU2gtzb8ek,6.5,7.5,4.5,60,6.5,環境整潔舒適，食物口味不錯但價格稍昂貴，服務速度稍慢且有自助點餐機只收現金的不便
ChIJ95BxOpuuQjQRPGyM4dl1Fbg,7.5,8.0,7.0,60,7.5,環境乾淨明亮，食物口感不錯且味道濃郁，服務尚可。整體評價為中上水準。
ChIJ95S7QwqnQjQR0Vd_CfZgyFU,8.5,9.0,9.0,30,8.83,環境舒適，食物美味且經濟實惠，服務態度親切且速度快，是一家值得推薦的平價優質早餐店。
ChIJ95sG7x6oQjQRA1EADQIElc0,none,none,none,90,7.5,板橋大遠百地理位置優越，便利的交通連結、豐富的美食選擇和多元的商店讓人滿意。然而，人潮較多時可能稍顯擁擠，部分店家服務品質有待提升。
ChIJ95YY8vMDaDQRVIr-Izw7Efo,7.5,9.0,8.0,60,8.17,環境舒適，食物味道好且多種選擇，服務態度良好且價格親民
ChIJ962txR4daDQRHsXs5IlYHUU,7.5,6.5,5.0,60,6.33,環境舒適，食物口味普遍，服務略有改善空間，整體評價尚可。
ChIJ9667I7OrQjQR7X-ZvFyBZsg,8.5,9.0,9.0,120,8.83,環境溫馨舒適，食物味道精緻且新鮮，服務態度親切且專業，整體用餐體驗十分滿意
ChIJ967xoOGoQjQRsi1FOFqYWkI,8.5,7.5,7.0,60,7.67,環境寬敞舒適，座位多且乾淨，食物味道不錯但服務稍慢，整體評價良好
ChIJ96bVVZWvQjQRKGbCaXMOfUg,9.0,5.0,8.0,60,7.33,環境乾淨衛生，食物部分味道不錯但有改進空間，服務親切有效率。
ChIJ96C0TZuoQjQRfWvClmjjhfA,none,none,none,30,7.5,顧客對產品品質和口味普遍給予正面評價，但對於客服及物流方面的不滿意見較多。
ChIJ96FWj1uvQjQRg6dHNQyjt9Y,8.5,9.0,9.0,60,8.83,環境整潔舒適，食物份量大且味道濃稠好吃，服務快速且態度親切
ChIJ96JQ3hasQjQRasMySSU7Hk0,none,none,none,60,7.5,適合休息的地方，環境清幽，管理員熱情，景色美麗，是一個值得造訪的景點。
ChIJ96K_NlepQjQRDmylNPT4JeM,none,none,none,60,6.5,德惠公園設施不錯，適合帶小朋友來玩，但有些設施可能不夠完善，且蚊子比較多，環境整體還算舒適。
ChIJ96mJRw-nQjQRvuEBDkiJ9Ns,3.0,2.0,4.0,60,3.0,環境差，食物品質差，服務態度一般，不建議造訪此店。
ChIJ96SWlneqQjQRo39E4jE3o1g,8.5,7.0,6.0,90,7.17,環境乾淨明亮，舞池寬敞舒適，音響效果很好，唱歌氣氛佳；食物品質尚可，服務有待改善，整體體驗良好。
ChIJ96UrF6YCaDQRf8ELDFscuf0,8.0,9.0,7.0,30,8.0,環境整潔舒適，食物口味經典且美味，服務態度良好，但稍慢。
ChIJ96vKNrKpQjQRkf9EsYRprJ0,8.5,7.5,8.0,30,8.0,環境整潔且明亮，食物精緻且多元，服務親切且有效率，是值得再次光顧的早餐店。
ChIJ96zXQrYdaDQRNhyJxrEBB8I,7.5,8.0,5.0,60,6.83,環境乾淨舒適，食物口味不錯且份量足夠，服務尚可但有待提升
ChIJ96_lko-pQjQR2cHcKoqcW6I,8.5,8.0,8.0,90,8.17,環境舒適，食物種類豐富且味道不錯，服務態度良好，適合聚會聚餐。
ChIJ972RXywDaDQRKHdj-mkAQgQ,8.5,7.0,9.0,90,8.2,環境舒適，店內暖色燈光讓人感到舒適；食物口味不錯，但部分餐點有改善空間；服務態度良好，服務人員親切細心，提供良好的用餐體驗。
ChIJ975Is8OzQjQRaDQRrYNTGP4,8.5,9.0,9.0,60,8.83,環境優美，食物新鮮美味，服務親切專業。
ChIJ977w-PYDaDQRMz05tXBmZP0,none,none,none,60,9.0,評論者對景點的視野、步道、風景、涼亭、植物等方面給予了高度評價，並推薦景點非常適合休息賞景。
ChIJ97bIB6YCaDQRRdlWkR1R0mE,2.5,3.0,2.0,60,2.5,環境不佳，食物品質差，服務態度不佳，整體體驗不佳
ChIJ97CWKgapQjQReeG-20Sl9KY,6.5,7.0,5.0,90,6.5,環境稍擁擠，食物味道特殊且豐富，服務一般般，建議提早來避免等候。
ChIJ97I3hw6pQjQRi8Xn6RLhbms,6.5,7.5,6.0,60,6.7,環境整潔，但稍嫌吵雜；食物口味不錯，份量足夠；服務一般，可再提升
ChIJ97iX892lQjQRN0xJzG-G0gY,8.5,9.5,9.0,60,9.0,環境整潔舒適，食物味道好且新鮮，服務態度親切且迅速，綜合來看是一家值得推薦的餐廳。
ChIJ97N8KHGqQjQRwyZ8CRnNiuQ,6.5,5.5,6.0,90,6.0,餐廳環境舒適，菜色口味尚可，服務整體表現良好，但價格稍高且部分菜色份量較少，整體用餐體驗尚可。
ChIJ97PcdkCoQjQRJH2hEzeDwJQ,3.5,2.0,4.0,60,3.5,環境普通，食物品質低落，服務速度慢且品質一般，整體評價不高
ChIJ97y5MvQDaDQR9x8Jbh_NNYQ,none,none,none,90,9.0,顧客對店家的服務態度非常讚賞，認為老闆親切專業，服務周到。衣服款式多樣，品質優良，價位合理。整體購物體驗非常舒適，會想常回購，推薦給朋友。
ChIJ97zhCFqlQjQRYBKTDNA3E2A,none,none,none,90,9.0,顧客讚揚老闆娘非常仔細介紹商品，並且不會強迫購買，店內拼圖種類繁多，店家專業且熱情，提供多樣品牌的拼圖，適合各種年齡層的顧客，服務態度友善且細心，店內氣氛愉快，值得一遊。
ChIJ97_CUYKpQjQRoiw8x6BqopA,8.5,9.0,8.0,90,8.5,餐廳環境復古風，乾淨明亮，服務親切，菜色口味家常且新鮮，食材用心挑選，提供豐富且美味的台菜料理，值得一試且適合聚餐。
ChIJ985bk_gBaDQRjgEAJXYe6U4,8.5,8.0,7.5,60,8.0,環境乾淨明亮，菜色多樣且新鮮，服務人員友善，整體用餐體驗良好。
ChIJ98ABq5alQjQRYs_m1T1tP-Y,8.5,8.0,7.0,90,7.83,環境裝潢漂亮，乾淨整潔，食物味道不錯，服務稍慢但態度良好
ChIJ98cOCUKrQjQRBb_2yk6dpgo,8.5,9.0,8.0,60,8.5,環境乾淨舒適，食物口味豐富且份量足夠，服務態度良好。
ChIJ98e2Hk-uQjQRONMUaasrAPc,8.5,9.0,9.5,60,9.0,環境清潔舒適，食物口味豐富且美味，服務態度親切且迅速，綜合來看整體評價非常正面。
ChIJ98EJPb0BaDQRcg4DLDRw4R0,7.5,6.0,3.5,60,5.67,環境清潔且無油煙味，食物口味尚可但出餐順序不固定，服務態度極差且效率低下。
ChIJ98fo8JapQjQRT0S961xdh5c,8.5,8.0,7.0,60,7.83,環境乾淨整潔，食物口味不錯，服務態度尚可，整體評價為正面
ChIJ98ow1I2uQjQREIij7Wi2WUU,3.5,4.5,2.0,60,3.33,環境雜亂不舒適，食物普通，服務態度不友善且速度慢。
ChIJ98S_NW2vQjQR72QLpPvAL2w,none,none,none,60,9.0,顧客稱讚店家的衣服質料好，選擇多，價格美麗且實在，服務親切且無壓力，環境舒適，是非常棒的店家。
ChIJ98Y7t9CrQjQRITxqZjAWzyc,6.5,5.0,7.0,60,6.17,環境整體還算舒適，食物普通但服務態度良好，整體評價稍偏中性。
ChIJ98_HaoerQjQRZM5QV6AtHfE,6.5,8.0,7.5,60,7.0,環境狹窄但有家庭感，食物味道不錯且價格實惠，服務態度良好
ChIJ992a5rWpQjQR_ePuTOHWZxw,6.5,6.0,4.0,60,5.5,環境整潔舒適，食物口味普通，服務速度稍慢且態度待加強
ChIJ99a-RVOlQjQR2AfQKzpkpkE,9.0,9.5,9.0,60,9.17,環境清新美好，食物味道好且價格實惠，服務親切美麗，整體評價非常高
ChIJ99a-RVOlQjQRow5HH7UTU2Y,5.0,8.0,2.0,60,5.0,環境普通，食物味道不錯，但服務水準差
ChIJ99cCDJusQjQRHJcAq4rA_Wk,none,none,none,60,9.0,顧客對店家的服務態度和商品種類給予高度評價，店內環境舒適，老闆親切並專業解答顧客問題，讓顧客感到舒適和滿意。
ChIJ99FGDqWpQjQRaKgv2812WA0,8.5,9.0,8.0,90,8.5,環境舒適整潔，食物新鮮且味道好，服務態度親切。
ChIJ99GEMXOpQjQRXsZsW0FjpZU,8.5,9.0,9.0,60,8.83,環境舒適，食物精緻美味，服務態度好，店員有耐心介紹推薦，整體有質感且價格合理
ChIJ99KeQJupQjQRQA6rr2fzqvo,8.5,9.0,8.0,60,8.5,該餐廳的環境乾淨舒適，食物味道紮實，服務態度良好。值得耐心等候且食物價格實惠。
ChIJ99OjseenQjQRVkUey56g7zo,8.5,8.0,8.5,90,8.33,環境別緻，食材新鮮且料理恰到好處，服務親切且用心。整體來說是一家值得推薦的日本料理店。
ChIJ99V2lvkBaDQRl--vZiQcHFw,4.0,3.5,5.5,30,4.33,環境普通，食物質量一般，服務態度良好。便當選擇有限且味道普通，但服務人員態度友善。
ChIJ99XmzR4daDQRe4XFDP6vjyw,7.0,9.0,8.0,60,8.0,餐廳環境舒適，食物味道好且價格實惠，服務態度良好
ChIJ9a40Dh2qQjQRsu5MCjI9voQ,none,none,none,30,9.0,店家服務非常熱心，對長者需求有深入了解，提供專業建議並有耐心試穿。
ChIJ9aM8i3uvQjQRxHTqGdFjblA,8.0,9.0,3.0,60,6.67,環境舒適，食物美味，但服務態度不佳
ChIJ9anWAvSuQjQRnBIUrvVL4Gk,none,none,none,30,7.5,服務態度良好，讓人感到舒適
ChIJ9arLr1uzQjQRS1o0A0GO1k0,none,none,none,60,8.0,遊客人潮不多，繡球花園非常漂亮且密集，老夫婦經營，入場費便宜且不限時，拍照取景多層次，花況大約3成，值得推薦。
ChIJ9aSX99unQjQRfzUSlYw8_ug,8.5,7.0,6.5,90,7.0,餐廳環境舒適，窗明几淨，陽光灑下令人舒服。食物品質維持不錯，但湯種吐司烤太焦。服務稍有可改善之處，例如店員態度可以更友善。
ChIJ9bGJm4uuQjQR2W42EkCMWDA,8.5,7.0,6.0,30,7.17,餐廳環境簡潔明亮，座位舒適，提供免費WiFi和插座；食物口味不錯，價格實惠；服務態度親切，但有些許遺漏和效率不足的情況。
ChIJ9biYWoKpQjQRIEFdxx31tmg,7.5,6.5,7.0,60,7.0,環境舒適，服務態度良好，食物口味尚可，但部分菜色普通，整體評分屬於中上水平。
ChIJ9bjsjDaqQjQRxXULXd8sEkk,7.5,8.0,6.5,90,7.0,環境舒適，食物味道好且價格合理，服務稍有待加強
ChIJ9bOy-mCvQjQReOoQwKbmZzU,8.5,9.0,7.5,60,8.0,環境乾淨整潔，食物美味且價格合理，服務態度良好，但店家周圍停車情況較為混亂。
ChIJ9bQT-e6pQjQR2i3MqfcAabU,8.0,7.0,6.0,60,7.0,環境整潔且舒適，食物口感不錯，但部分口味偏鹹，服務態度尚可但稍嫌緩慢。
ChIJ9bR6oOinQjQRwh6xTcmZSbA,7.5,8.0,8.5,60,8.0,環境乾淨整潔，食物口味不錯且價格實惠，服務態度親切熱情，整體綜合評價為正面
ChIJ9bSaY6mrQjQRkICHlO2wkvc,none,none,none,60,4.5,評論者提到畜魂碑雖然是少見的，但感覺略顯雜亂，且附近有被棄養的動物情況，讓人感到悲傷和不適。建議可以花一小時參觀，但可能會帶來一些消極情緒。
ChIJ9bul9XOqQjQR-6G9bqfKaTE,none,none,none,30,4.5,公園設施維護不佳，環境髒亂且有安全隱患，不建議停留太久。
ChIJ9bVwpP2vQjQRReSfEHIa7z4,7.5,8.5,8.0,60,8.0,食物口味道地，特色涼麵爽口好吃，服務態度親切，環境舒適。
ChIJ9bw0CJmrQjQRwFFm3dpZpOA,none,none,none,60,7.0,評論者對於科技電腦設備給予高度評價，但對於開放時間和借閱限制感到不滿，整體評價為正面但有些許不滿情緒。
ChIJ9c6eM8VRXTQRwCSQN6JiV8A,8.5,9.0,8.0,60,8.5,環境有越南風情，店面乾淨且舒適；食物口味不錯，炸春捲稍鹹但其他都很好吃，特別推薦河粉和炒飯；服務親切熱情，老闆娘健談。
ChIJ9cKUD6ipQjQRtSq1phzLmTI,none,none,none,60,7.8,老街附近有許多古早味小吃，適合散步懷舊，青山宮景色宜人。雖然有些地方稍顯老舊，但仍值得一遊，特色建築和文化令人難忘。
ChIJ9cm-2yutQjQRuJsMVv-Wg7M,none,none,none,30,6.5,雖然老闆態度親切，但整體環境普通，沒有特別吸引人的地方。
ChIJ9cnqAjeqQjQRyu_nHWnRU-A,4.5,8.0,5.5,60,6.33,環境有待改善，但食物味道不錯，服務一般般。
ChIJ9cr1fV2uQjQRNg6ENDaVPnw,none,none,none,60,7.5,寺院環境清幽，建築特色獨特，提供休憩點與小吃，適合登山客或香客前來，值得一遊。
ChIJ9cricEqlQjQRkln6u-s-FG0,6.5,5.0,4.5,90,5.0,環境算寬敞，但稍昏暗且通風不佳，食物普普，服務態度尚可但速度稍慢，整體評價屬於中性。
ChIJ9cRVdQADaDQR474x2PNmkp8,8.5,6.5,5.0,60,6.7,環境乾淨舒適，食物味道美味但份量不夠，服務稍慢
ChIJ9cTVk14daDQRPmOs3RTBxak,8.5,9.0,7.5,60,8.0,環境整潔，裝潢用心；食物美味，菜色多樣且用心；服務態度良好，價格稍高但物有所值。
ChIJ9cuESEipQjQRDBvDkqko-NY,7.5,5.5,3.0,60,5.33,環境整潔明亮，食物種類多樣但口味偏淡，服務態度需要改善。
ChIJ9cyhWZaoQjQR-aXFn6UTjVM,none,none,none,90,8.0,景點提供多元的運動和休閒設施，環境整潔且規劃良好，適合帶家人和寵物來此運動放鬆。
ChIJ9d0EGfqpQjQRrngpvV-o4BY,7.5,9.0,8.0,60,8.17,環境整潔且舒適，食物味道美味且多樣，服務態度良好且迅速，是一家性價比高且值得推薦的在地美食店。
ChIJ9d3_tnACaDQRrpX20hhDLVE,none,none,none,30,4.5,評論者提到公園設施不完善，缺乏流動廁所和垃圾桶，且常有垃圾亂丟，整體環境不佳，因此給出較低的評分。
ChIJ9d92hzepQjQRFum99BAXE0s,3.5,7.5,6.0,60,5.67,環境較差，食物口味不錯，服務尚可，整體評價中等偏上。
ChIJ9db7HHauQjQRWUXt3VGxS2M,none,none,none,30,6.5,這個景點在山區，廟宇似乎未對外開放，但看到一隻猴子玩偶爬得喘噓噓的情況很有趣。
ChIJ9ddVRZ4CaDQRPbKyacrmU40,8.5,9.0,7.0,60,8.17,環境乾淨舒適，食物種類豐富且味道好，服務態度整體還算不錯。
ChIJ9dDZFK-pQjQR4QdJVQVzoWY,8.5,9.0,7.5,40,8.0,環境乾淨清涼，食物口味獨特且價格合理，服務稍慢但整體滿意度高
ChIJ9drFjKGrQjQRas00z_Zvuj8,none,none,none,60,7.5,永春圖書館環境舒適，提供多樣化的服務，如洗手間整修完畢，地點交通方便。然而，部分服務人員口氣不太好，有部分遊民造成麻煩，降低了整體體驗。
ChIJ9dUYHIQBaDQRydZygpHjrtU,8.0,7.0,9.0,90,8.0,店內重新裝潢後環境乾淨舒適，提供更完善的用餐品質及環境，食物味道家常且有豐富選擇，服務人員親切熱心，整體值得再次光顧。
ChIJ9dWishOpQjQR1gMlxEsmgGU,none,none,none,60,4.5,客戶在此處停留一小時後發現車輛被移動和刮痕，服務態度親切但對於車輛管理和保護不夠細心。
ChIJ9dZTxRapQjQRphwpa3_mz-s,3.0,5.5,2.5,60,3.67,環境普通，食物味道中等，服務速度較慢且混亂，整體評價不高
ChIJ9d_-jbOpQjQRhVis80hGN4k,none,none,none,60,9.0,評論者對於瑜珈課程的初階適合性給出了很高的評價，認為老師親切指導、課程多元化。環境寬敞舒適，讓身體得到放鬆與拉筋的感受。整體上課氣氛認真與積極，讓評論者對體驗非常滿意。
ChIJ9e2pxGapQjQRXQ9ItVgW63Q,7.5,6.0,5.5,60,6.33,環境寬敞舒適，乾淨整潔，適合商務或聚會；食物一般，不是專業的咖啡館；服務稍有欠缺，態度不佳。
ChIJ9e384t2pQjQRa20hKKjm904,none,none,none,60,6.5,該景點環境寧靜且設計簡約大方，適合放鬆心情。然而，晚上可能會有一些尷尬的情況發生，降低了整體舒適度。
ChIJ9e8cGACpQjQRpFLm-0smH5o,8.5,9.0,8.0,60,8.5,餐廳環境乾淨明亮，食物味道好且物美價廉，服務親切快速，是一家值得再次光顧的餐廳。
ChIJ9eGIkkurQjQRf2jAmEt7Hss,7.5,8.5,9.0,60,8.0,環境整體舒適，食物口味好且料理精緻，服務態度親切且效率高。唯一美中不足是店內為開放式廚房，可能會有油煙味。
ChIJ9eKlJhkdaDQRvxZlBQdYP94,3.5,6.5,4.0,60,4.67,環境較為髒亂，食物口味普通，服務有待提升，整體評價偏低
ChIJ9eOcE5KuQjQRuit028psMe0,7.5,8.0,6.5,60,7.33,環境整潔，提供美味的乾麵和湯頭，服務速度稍慢但整體滿意度高
ChIJ9eZvkfmvQjQRj2fVsbiuMtU,8.5,9.0,8.0,60,8.5,餐廳環境乾淨整潔，提供舒適用餐環境。食物口味好，份量充足，料理創意十足。服務態度良好，客人感受到店家的用心。
ChIJ9flY_hKsQjQRqVWkmR68NVQ,none,none,none,60,2.0,評論內容充滿了負面情緒，對櫃姐服務態度、專業程度和品牌形象都表示不滿，購物體驗非常糟糕。
ChIJ9fO3kdKrQjQRJ2VpoNRHEIA,8.0,5.0,6.0,90,6.33,環境乾淨整潔，自助點餐機方便，食物普通但價格偏高，服務態度熱情但有些冷漠。
ChIJ9fQkzL6rQjQRcKsaL6ej3As,8.5,6.5,9.0,60,8.0,環境舒適且整潔，食物口味多樣但有些變化，服務態度親切且迅速
ChIJ9frk392pQjQRJbBqL8Wh7t0,none,none,none,90,7.5,評論者對中和四號公園的回憶充滿幸福感，認為公園景觀漂亮，適合散步運動，但對活水創意園區缺乏水有所不滿。整體來說，是一個適合休閒放鬆的地方。
ChIJ9fWdbWGpQjQRCZJvK-ZreR4,8.5,9.0,7.5,90,8.0,環境明亮寬敞，食物種類豐富且新鮮，服務態度良好，價格公道，是一家性價比高的自助式火鍋店。
ChIJ9fYgavSpQjQRX7maKtO68x4,8.0,9.0,2.0,60,6.33,環境舒適，食物美味，服務態度差
ChIJ9fYKNy-vQjQRLfGWXhh8-aI,5.5,6.5,4.0,30,5.33,環境整潔但略顯混亂，食物味道不錯但配菜稍嫌少，服務速度較慢且有些不親切
ChIJ9Q-DWbSuQjQRAa7fySiMpEg,3.5,7.0,5.5,60,5.67,環境不佳，沒冷氣且店面半開放；食物中鍋貼表現較好，口感酥脆且內餡美味；服務一般般，待人客氣但速度稍慢。
ChIJ9Q7NsCuqQjQRO9uBmoW55UQ,none,none,none,60,7.5,評論者對Indofamily店的選擇和食物贊賞有加，並推薦來此購物。雖然有提到部分準備不足的情況，但整體評價還算正面。
ChIJ9QaFVImpQjQRNp2gEkhxhc4,9.0,7.0,8.0,90,8.0,環境乾淨舒適，食物口味不錯但偏鹹，服務親切周到，總體評價良好
ChIJ9QC2dNYDaDQRFy9iAqemuug,7.5,8.5,8.0,60,8.0,環境乾淨整潔，食物口味好且份量足夠，服務態度親切，綜合評價良好。
ChIJ9Qcga6epQjQR0lYy0qCEtFc,none,none,none,60,6.5,店內音樂相關書籍豐富，但服務態度稍有欠缺，價格偏高。整體來說是一個可以找到特殊樂譜的好地方。
ChIJ9QF3fUYDaDQReHpwJGHMnoA,7.5,6.5,8.0,60,7.0,環境寬敞乾淨，食物口味普遍偏甜並有些許不如意之處，服務態度良好且迅速，整體評價為不錯的選擇。
ChIJ9QKQvkipQjQRIB6r2RHfZwk,none,none,none,60,7.5,展覽空間創意十足，每月展覽豐富多元，環境優美靜逸，但開放時間和展覽時間表需要更新。
ChIJ9QndpJ-rQjQRZ3akYy7ludA,7.5,6.5,4.0,60,6.0,環境整潔舒適，食物口味尚可，但服務態度稍有欠缺，需要改善
ChIJ9QpDI2auQjQRz3773f1wcTA,none,none,none,90,7.5,丹鳳山步道景色優美，適合親子踏青，路線清晰且不難走。可遠眺台北關渡一帶，適合週末踏青放鬆身心。部分路段可能需要繞路或注意私人地主封鎖情況。
ChIJ9Q_zMt6tQjQRyzX9rqndfCU,none,none,none,30,6.0,評論者認為在這個場地打籃球比其他兩個場地更好，整體評價中性。
ChIJ9Ra7AiodaDQRDaXRIEtV5ro,6.5,5.5,6.0,60,6.0,環境整潔舒適，食物口味普通偏甜，服務態度尚可，綜合來看是一家性價比還不錯的餐廳。
